team_id,team_name,window,position,history_len,episode_id,sub,create_time
16718819,Majkel1337,L,1378,1417,108896822,56156662,2026-09-14 11:50:50.492000+00:00
16718819,Majkel1337,L,1379,1417,108898869,56216119,2026-09-14 11:58:51.233000+00:00
16718819,Majkel1337,L,1380,1417,108899861,56216119,2026-09-14 12:02:51.814000+00:00
16718819,Majkel1337,L,1381,1417,108902964,56216119,2026-09-14 12:14:51.191000+00:00
16718819,Majkel1337,L,1382,1417,108903865,56156662,2026-09-14 12:18:52.197000+00:00
16718819,Majkel1337,L,1383,1417,108910059,56216119,2026-09-14 12:42:50.478000+00:00
16718819,Majkel1337,L,1384,1417,108910285,56156662,2026-09-14 12:42:50.911000+00:00
16718819,Majkel1337,L,1385,1417,108916488,56216119,2026-09-14 13:06:50.898000+00:00
16718819,Majkel1337,L,1386,1417,108917355,56156662,2026-09-14 13:10:50.400000+00:00
16718819,Majkel1337,L,1387,1417,108917364,56216119,2026-09-14 13:10:50.409000+00:00
16718819,Majkel1337,L,1388,1417,108924592,56156662,2026-09-14 13:39:01.615000+00:00
16718819,Majkel1337,L,1389,1417,108924601,56216119,2026-09-14 13:39:01.628000+00:00
16718819,Majkel1337,L,1390,1417,108931874,56156662,2026-09-14 14:06:50.095000+00:00
16718819,Majkel1337,L,1391,1417,108931883,56216119,2026-09-14 14:06:50.103000+00:00
16718819,Majkel1337,L,1392,1417,108939090,56156662,2026-09-14 14:34:56.194000+00:00
16718819,Majkel1337,L,1393,1417,108939100,56216119,2026-09-14 14:34:56.204000+00:00
16718819,Majkel1337,L,1394,1417,108946326,56156662,2026-09-14 15:02:53.190000+00:00
16718819,Majkel1337,L,1395,1417,108946475,56216119,2026-09-14 15:02:53.195000+00:00
16718819,Majkel1337,L,1396,1417,108953748,56216119,2026-09-14 15:30:53.425000+00:00
16718819,Majkel1337,L,1397,1417,108953735,56216119,2026-09-14 15:30:53.505000+00:00
16718819,Majkel1337,L,1398,1417,108953610,56156662,2026-09-14 15:30:53.507000+00:00
16718819,Majkel1337,L,1399,1417,108960927,56156662,2026-09-14 15:58:58.991000+00:00
16718819,Majkel1337,L,1400,1417,108960982,56216119,2026-09-14 15:58:59.049000+00:00
16718819,Majkel1337,L,1401,1417,108968260,56156662,2026-09-14 16:26:59.318000+00:00
16718819,Majkel1337,L,1402,1417,108969080,56216119,2026-09-14 16:30:50.742000+00:00
16718819,Majkel1337,L,1403,1417,108975457,56156662,2026-09-14 16:54:51.356000+00:00
16718819,Majkel1337,L,1404,1417,108976233,56216119,2026-09-14 16:58:53.209000+00:00
16718819,Majkel1337,L,1405,1417,108982600,56156662,2026-09-14 17:24:42.753000+00:00
16718819,Majkel1337,L,1406,1417,108983486,56216119,2026-09-14 17:28:45.693000+00:00
16718819,Majkel1337,L,1407,1417,108988876,56156662,2026-09-14 17:48:43.154000+00:00
16718819,Majkel1337,L,1408,1417,108989716,56216119,2026-09-14 17:52:41.644000+00:00
16718819,Majkel1337,L,1409,1417,108995069,56156662,2026-09-14 18:12:41.037000+00:00
16718819,Majkel1337,L,1410,1417,108995962,56216119,2026-09-14 18:16:41.060000+00:00
16718819,Majkel1337,L,1411,1417,109001193,56156662,2026-09-14 18:36:46.037000+00:00
16718819,Majkel1337,L,1412,1417,109002218,56216119,2026-09-14 18:40:41.654000+00:00
16718819,Majkel1337,L,1413,1417,109007181,56156662,2026-09-14 19:00:41.546000+00:00
16718819,Majkel1337,L,1414,1417,109007510,56216119,2026-09-14 19:00:42.039000+00:00
16718819,Majkel1337,L,1415,1417,109012503,56156662,2026-09-14 19:20:42.154000+00:00
16718819,Majkel1337,L,1416,1417,109013354,56216119,2026-09-14 19:24:42.198000+00:00
16718819,Majkel1337,C0,0,331,107673304,56156662,2026-09-11 02:24:54.173000+00:00
16718819,Majkel1337,C0,1,331,107674284,56156662,2026-09-11 02:28:55.683000+00:00
16718819,Majkel1337,C0,2,331,107674293,56156662,2026-09-11 02:28:55.694000+00:00
16718819,Majkel1337,C0,3,331,107675268,56156662,2026-09-11 02:32:52.412000+00:00
16718819,Majkel1337,C0,4,331,107676226,56156662,2026-09-11 02:36:52.483000+00:00
16718819,Majkel1337,C0,5,331,107677223,56156662,2026-09-11 02:40:52.383000+00:00
16718819,Majkel1337,C0,6,331,107678181,56156662,2026-09-11 02:44:52.387000+00:00
